Hour ending,Hour_UTC,R1_NW_year16,R2_CA_year16,R3_MN_year16,R4_SW_year16,R5_CE_year16,R6_TX_year16,R7_MW_year16,R8_AL_year16,R9_MA_year16,R10_SE_year16,R11_FL_year16,R12_NY_year16,R13_NE_year16
4968,7/26/2016 23:00,18405,55545,39309.34,17678.09,29482.98001,67986.1,81812.83854,23799.41,147327.9415,114766.82,47230.28,28903,23445
4969,7/27/2016 0:00,18735,56701,39394.06,17812.33,28869.16001,66484.95,80165.10399,23269.84,142282.756,111513.48,45322.22,27862,22679
4970,7/27/2016 1:00,18988,57345,38927.36,17660.82,27962.44001,64078.16,77296.54745,22525.88,137318.5925,108142.06,43617.04,27020,22038
4971,7/27/2016 2:00,18823,57027,38142.88,17264.22,26918.74001,62420.87,74532.18814,22121.35,132812.7518,105201.12,41510.68,26244,20987
4972,7/27/2016 3:00,18390,55658,36942.28,16739.06,26176.92,60736.01,72193.22918,21658.71,123812.5908,98216.78,38208.62,24436,19015
4973,7/27/2016 4:00,17917,53675,35718.14,16261.33,24628.95999,56931.87,66746.49392,20578.24,115048.4661,90336.92,34545.18,22437,17319
4974,7/27/2016 5:00,17401,52005,33123.92,15095.56,22782.71999,52452.27,61626.90246,19353.91,107966.3176,84128.6,31251.5,20685,16013
4975,7/27/2016 6:00,16204,48824,30536.36,13857.14,21325.08001,48755.1,57776.59223,18270.24,100839.0878,78912.92,28918.18,19506,15459
4976,7/27/2016 7:00,14405,44106,28344.16,12821.04,20307.07999,46213.34,54777.90593,17578.9,97264.87408,75413.92,27316.88,18608,15315
4977,7/27/2016 8:00,13465,39784,26510.6,12168.16,19609.62,44451.72,52914.5088,17027.78,94671.6112,72990.02,26251.08,18049,14937
4978,7/27/2016 9:00,12785,36622,25295.94,11603.03,19207.56001,43514.15,51983.85867,16739.96,94095.50132,71649.86,25874.84,17978,14892
4979,7/27/2016 10:00,12373,34583,24424.92,11158.38,19113.55999,43564.86,52255.40104,16659.92,96760.55896,72702.62,26530.98,18473,15113
4980,7/27/2016 11:00,12243,33265,24195.84,10869.74,19629.57999,45083.41,54418.27369,16856.85,100763.2063,74666.72,28007.88,19646,15665
4981,7/27/2016 12:00,12398,32393,24477.64,10863.52,20402.53999,47409.38,57410.35954,17441.98,106316.7805,77634.36,29167.14,21487,16801
4982,7/27/2016 13:00,13052,32591,25194.46,11001.91,21276.41999,48716.06,61105.7285,17809.13,111514.6915,82273.68,31552.02,23125,17998
4983,7/27/2016 14:00,13932,33599,26056.38,11411.31,22553.31999,51109.14,64722.61826,18377.03,118634.7017,87663.2,34890.7,24570,19023
4984,7/27/2016 15:00,15020,35481,27797.28,12089.98,23769.15999,54205.02,68197.7047,19167.6,126644.4553,94841.4,38811.9,25888,20071
4985,7/27/2016 16:00,15749,38202,29598.92,12847.8,25284.99999,57517.79,71861.49394,19924.89,133792.6061,101395.32,42272.98,26922,20981
4986,7/27/2016 17:00,16244,40890,31285.74,13718.39,26784.18001,60771.42,74855.73687,20653.89,140023.0431,106841.62,45102.18,27689,21730
4987,7/27/2016 18:00,16768,43611,33248.26,14591.87,28011.23999,63412.32,77205.25922,21164.17,144824.6808,111486.14,47121.66,28512,22384
4988,7/27/2016 19:00,17249,46470,35071.44,15560.24,28981.47999,65939.37,79089.94401,21478.99,148070.036,114312.94,48555.16,29133,22817
4989,7/27/2016 20:00,17706,49201,36782.56,16200.04,29444.98001,67093.03,80251.89057,21834.31,149920.7894,115687.34,49347.06,29673,23149
4990,7/27/2016 21:00,18120,51579,38359.12,16952.06,29704.52001,67553.02,80495.29974,22042.46,151344.0203,116140.28,49610.42,30021,23487
4991,7/27/2016 22:00,18485,54283,39642.82,17567.69,29847.47999,67272.56,80255.86701,22193.17,151290.613,115471.8,49132.6,30024,23620
4992,7/27/2016 23:00,18920,56162,40604.46,17928.65,29444.3,66087.3,79600.34405,22047.49,149735.256,113777.52,47862.98,29327,23212
4993,7/28/2016 0:00,19272,57244,40818.36,17980.36,28564.81999,64686.31,77901.07068,21890.73,144697.3493,110241.08,45739.82,28280,22378
4994,7/28/2016 1:00,19556,57747,40390.56,17830.06,27582.62001,62843.06,75253.73352,21328.88,139511.5865,106112.32,44168.28,27541,21781
4995,7/28/2016 2:00,19408,57045,39351.74,17241.79,26720.67999,61614.52,73089.55359,21122.49,135325.4264,103379.44,42176.66,26848,20761
4996,7/28/2016 3:00,18941,55596,38112.2,16617.64,26012.27999,60168.34,70705.85837,20679.46,126600.1216,96635.96,38902.24,25038,18875
4997,7/28/2016 4:00,18353,53627,36940.92,16081.56,24348.42,56431.88,65620.22288,19715,117301.6971,88406.14,35317.96,23076,17085
4998,7/28/2016 5:00,17859,52334,34269.58,14968.41,22605.91999,52345.06,60808.44099,18573.81,109965.779,82344.54,32649.86,21440,15816
4999,7/28/2016 6:00,16564,49370,31372.92,13770.32,21123.84001,48739.47,57022.08975,17553.41,103867.8502,77791.7,30212.9,20237,15334
5000,7/28/2016 7:00,14797,44742,29058.26,12699.19,20115.08,46284.32,54387.16198,16974.47,99415.31802,74223.84,28469.56,19405,15268
5001,7/28/2016 8:00,13886,40360,27002.22,11906.55,19411.70001,44615.16,52278.32631,16544.67,96281.07368,71778.94,27372.06,18921,15158
5002,7/28/2016 9:00,13156,36999,25820.18,11310.03,18991.75999,43683.36,51289.98753,16255.11,95738.07248,70619.68,26936.82,18886,14931
5003,7/28/2016 10:00,12675,34591,25037,10893.28,18883.06001,43800.71,51706.47685,16178.69,98394.88314,71640.46,27490.74,19426,15200
5004,7/28/2016 11:00,12481,32997,24657,10681.62,19320.13999,45325.97,53705.55509,16537.03,102860.0849,74310.8,28832.4,20627,15827
5005,7/28/2016 12:00,12599,32171,24959.94,10731.13,20123.76001,47569.24,56565.19446,16981.07,108275.7655,77004.14,29988.86,22549,17083
5006,7/28/2016 13:00,13254,32636,25714.82,10959.99,21076.57999,48855.24,60102.2502,17549.29,113783.3298,81167.42,32736.58,24290,18372
5007,7/28/2016 14:00,14135,33627,26752.42,11350.85,22330.90001,51309.78,63228.41983,18517.35,120341.7802,86562.16,36279.84,25779,19621
5008,7/28/2016 15:00,15268,35256,28438.62,11950.33,23781.35999,54718.05,66027.38333,19754.48,126772.1767,92690.74,39847.56,27104,20885
5009,7/28/2016 16:00,16097,37773,30194.96,12532.56,25312.12001,58805.72,68914.11493,21115.82,132762.5051,98284.84,43115.36,28125,21882
5010,7/28/2016 17:00,16734,40270,31880.22,13443.53,26704.66001,62527.14,71238.89367,22403.69,137024.5663,102655.32,45631.48,28833,22590
5011,7/28/2016 18:00,17351,42803,33658.62,14437.35,27795.59999,64523.55,73209.74299,23342.68,140883.757,106374.62,47802.38,29524,23268
5012,7/28/2016 19:00,18001,45396,35342.92,15392.78,28731.85999,66759.41,74952.70602,24113.97,141706.654,108735.68,49231.92,29994,23573
5013,7/28/2016 20:00,18527,47864,36841,16124.42,29205.23999,68619,75719.81524,24332.6,140044.9248,110326.54,50109.56,30219,23689
5014,7/28/2016 21:00,19025,50182,38401.34,16892.43,29477.55999,69702.41,75725.82474,24087.7,137384.8353,111032.7,50312.5,30058,23738
5015,7/28/2016 22:00,19395,52726,39496.36,17521.32,29472.13999,69419.4,75260.80169,23842.24,134279.4383,110187.26,49598.24,29512,23698
5016,7/28/2016 23:00,19778,54825,40264,17881.84,29050.98001,67959.22,73999.71463,23387.28,131140.1654,108263.7,48291.9,28424,23165
5017,7/29/2016 0:00,20147,56039,40348.62,17972.87,28141.04001,65675.6,72186.59516,22749.53,127383.1448,105253.76,46272.84,27470,22531
5018,7/29/2016 1:00,20275,56693,39719.86,17806.51,27173.52001,62936.16,69817.56466,22087.13,124899.1553,102221.28,44650.32,27051,22273
5019,7/29/2016 2:00,20024,56224,38652.1,17373.45,26075.79999,61166.51,67926.06421,21720.34,121779.3358,99868.92,42775.88,26346,21295
5020,7/29/2016 3:00,19492,54579,37355.54,16828.91,25252.41999,59419.86,66023.08074,21195.85,114729.8393,93879.28,39492.22,24629,19538
5021,7/29/2016 4:00,18925,52755,36143.04,16312.9,23730.59999,55738.27,62014.16089,20090.59,108086.7391,86345.52,36137.18,22865,17839
5022,7/29/2016 5:00,18563,51401,33772.1,15260.11,21998.91999,51571.02,57499.23729,18750.43,102190.9827,80462.18,32860.12,21278,16782
5023,7/29/2016 6:00,17162,48703,31206.2,13976,20594.39999,47847.65,53679.15818,17744.65,97067.24182,76140.34,30481.86,20105,16352
5024,7/29/2016 7:00,15434,44284,29065.02,12933.59,19641.17999,45384.78,50997.40389,16986.95,93590.37612,72624.74,28710.36,19312,16036
5025,7/29/2016 8:00,14364,40054,27149.5,12110.05,18813.30001,43698.79,49343.18655,16484.06,91475.01344,70152.86,27565.74,18811,15699
5026,7/29/2016 9:00,13622,36807,25917.92,11548.16,18369.62,42630.56,48398.69608,16091.62,91134.42392,69268.9,27101.4,18698,15465
5027,7/29/2016 10:00,13060,34536,25038,11176.68,18336.65999,42532.58,48747.87683,16052.92,94255.08317,70297.5,27503.1,19136,15811
5028,7/29/2016 11:00,12795,33154,24645.32,10981.8,18731.6,43830.88,50801.62896,16279.9,98790.97104,72554.22,28655.38,20169,16641
5029,7/29/2016 12:00,12829,32578,25008.78,11075.07,19396.34001,45694.42,53383.55829,16771.95,102084.8817,75070.48,29748.92,21508,17590
5030,7/29/2016 13:00,13305,32748,25781.84,11260.96,20155.82001,47006.07,56898.16393,17252.39,106639.0561,79571.9,32643.3,22559,18275
5031,7/29/2016 14:00,14183,33709,26760.58,11581.53,21011.75999,49774.16,59944.95439,18294.71,112284.0056,85278.72,36187.48,23521,18762
5032,7/29/2016 15:00,15494,35357,28309.14,12203.75,21947.60001,53567.56,62586.7674,19556.95,118038.5326,91356.22,39794.28,24323,19082
5033,7/29/2016 16:00,16459,37545,30010.46,12927.09,22936.98001,57786.02,65168.69583,20986.87,123846.6842,97166.06,42691.34,25058,19320
5034,7/29/2016 17:00,17306,40434,31663.1,13744.05,23943.20001,61418.99,67281.00034,22192.06,128729.4997,101992.06,44393.14,25541,19478
5035,7/29/2016 18:00,17942,42959,33320.06,14648.67,24783.33999,64393.63,68449.07889,23235.76,132959.3611,106005.36,45381.14,26063,19863
5036,7/29/2016 19:00,18460,45831,34871.22,15471.07,25625.74,67282.74,69728.35189,23896.29,135624.2881,108546.7,45620.1,26672,20457
5037,7/29/2016 20:00,18970,48567,36454,16147,26364.60001,69648.62,70289.94737,24525.48,136484.7526,109797.82,45595.08,27249,20966
5038,7/29/2016 21:00,19450,50888,37811.6,16820.94,27062.68001,71291.39,70556.20762,24848.01,136893.8724,110503.54,45288.06,27687,21354
5039,7/29/2016 22:00,19765,53245,38724.2,17373.6,27469.2,71948.51,70405.73064,24683.89,136131.4694,109811.18,44739.52,27708,21368
5040,7/29/2016 23:00,20063,55052,39277.46,17679.15,27476.90001,71422.09,69544.28424,24239.1,132714.6158,107527.74,43345.96,26956,20833
5041,7/30/2016 0:00,20275,55958,39290.34,17599.63,26942.55999,69322.12,67878.96861,23534.29,127434.7914,103056.96,41295.54,25791,20054
5042,7/30/2016 1:00,20270,56451,38615.68,17204.6,25975.09999,66457.79,65587.57148,22436.03,123290.2285,99063.44,40013.66,25057,19619
5043,7/30/2016 2:00,19834,55870,37551.16,16447.28,24857.25999,63932.49,63819.76191,21963.65,120053.2981,96582.54,38390.36,24440,18855
5044,7/30/2016 3:00,19170,54149,36245.26,15744.65,24072.69999,61847.09,62278.43249,21378,112807.7675,90794.14,35819.16,23057,17407
5045,7/30/2016 4:00,18422,51921,34862.92,14377.4,22622.00001,58074.27,58557.52395,20376.31,105623.676,83939.26,32774.14,21358,15804
5046,7/30/2016 5:00,17982,50541,32682.18,12983.35,21013.59999,53938.21,54577.35215,19146.56,98894.04786,77540.84,30150.96,19950,14575
5047,7/30/2016 6:00,16750,47989,30217.14,11870.43,19634.76,50305.31,51167.87924,17985.4,93934.18076,72979.54,28005.96,18855,14170
5048,7/30/2016 7:00,15115,44054,28234.64,10960,18675.29999,47440.52,48737.81822,17194.34,89906.4818,69442.94,26517.26,18068,13654
5049,7/30/2016 8:00,14112,40305,26352.4,10324.26,17949.52001,45346.17,47097.52789,16588.73,87144.5921,67503.02,25485.98,17570,13472
5050,7/30/2016 9:00,13376,37124,25341.7,9923.75,17485.89999,43833.32,46020.85427,16225.73,85833.54574,65973.66,24873.54,17273,13546
5051,7/30/2016 10:00,12741,34735,24538.02,9634.87,17258.84,42994.63,45606.36765,15915.9,86075.37235,65548.64,24833.06,17258,13648
5052,7/30/2016 11:00,12408,33086,24094.84,9448.54,17319.88001,42981.98,46191.8387,15829.98,86723.74129,65938.98,25206.82,17496,13832
5053,7/30/2016 12:00,12266,31999,23983.9,9387.57,17362.74,43265.77,46640.5574,15865.58,89956.7826,66767,26100.8,18573,14338
5054,7/30/2016 13:00,12429,31658,23968.08,9365.44,17839.08,44023.65,48813.36458,16178.87,95697.01542,71574.24,29650.66,20067,15354
5055,7/30/2016 14:00,12667,31813,24356.08,9478.98,19096.56001,47677.82,52581.12546,17496.7,102123.8345,77964.96,33754.14,21448,15963
5056,7/30/2016 15:00,13457,32225,25915.46,10076.05,20447.30001,52451.23,56127.77115,19134.96,108646.2288,85011.5,37447.6,22644,16764
5057,7/30/2016 16:00,14467,33673,27764.72,10944.44,21695.47999,57230.63,59238.3615,20652.85,114573.7185,91683.36,40148.94,23520,17417
5058,7/30/2016 17:00,15185,36296,29657.82,11836.73,22792.06001,61420.25,61571.93102,21980.68,118493.929,97033.88,41983.02,24020,18018
5059,7/30/2016 18:00,15762,38870,31469.42,12631.81,23771.12001,64898.37,63391.65918,23069.96,120783.3608,100498.52,43381.48,24223,18453
5060,7/30/2016 19:00,16114,41319,33093.32,13298.82,24611.03999,67707.09,64673.49897,23908.79,121419.441,102575.48,44163.62,24391,18707
5061,7/30/2016 20:00,16323,43512,34437.08,13793.42,25283.64001,69882.32,65774.59531,24424.3,120927.0447,104007.82,44612.48,24188,18875
5062,7/30/2016 21:00,16566,45269,35438.96,14383.86,25806.91999,71311.7,66794.95356,24533.74,120673.1665,104891.5,44577.6,23822,19052
5063,7/30/2016 22:00,16749,47391,36086.32,14883.8,26174.80001,71549.57,67522.93655,24420.41,119405.6634,104185.26,43568.44,23483,19122
5064,7/30/2016 23:00,16968,49032,36827.62,15256.57,26472.94001,70566.25,67721.69286,24179.88,116890.0471,101875.94,41146.66,22996,18756
5065,7/31/2016 0:00,17091,50378,36859.02,15421.01,26215.61999,68919.15,66656.97186,23502.78,113393.4482,98466.4,35229.5,22617,18296
5066,7/31/2016 1:00,17179,50910,36499.32,15310.46,25426.51999,66527.98,64374.31679,22583.6,110436.8032,94972.76,34333.64,22611,18198
5067,7/31/2016 2:00,17040,50458,35449.44,14855.92,24456.33999,64193.53,62274.26802,22017.63,108013.772,92673.22,35220.28,22288,17605
5068,7/31/2016 3:00,16544,49207,34337.16,14277.82,23845.34001,62241.02,60757.34358,21493.42,103444.6964,87353.24,32350.26,21356,16476
5069,7/31/2016 4:00,16023,47563,33374.76,13802.78,22552.85999,58671.43,57313.0827,20472.11,97540.9773,81163.08,31866.72,20182,15260
5070,7/31/2016 5:00,15820,46443,31434.88,13031.28,21021.96,54765.77,53591.12096,19173.15,92297.83904,75024.38,29600.22,19080,14507
5071,7/31/2016 6:00,14817,44118,29408.8,12200.58,19738.56,51151.54,50296.93686,18038.56,88067.52314,70672.8,27597,18217,14018
5072,7/31/2016 7:00,13620,40814,27577.02,11446.19,18873.68001,48346.35,47919.58304,17348.88,84577.69696,67315.48,26031.22,17573,14026
5073,7/31/2016 8:00,12849,37589,25879.3,10784.15,18164.19999,46105.55,46223.70384,16782.9,82329.99617,65124.88,24992.12,17142,13792
5074,7/31/2016 9:00,12229,34764,24810.82,10291.79,17670.48001,44566.09,45048.84147,16357.14,81132.23851,63339.24,24357.56,16910,13845
5075,7/31/2016 10:00,11795,32700,23972.44,9914.34,17371.98001,43647.88,44564.71547,16042.88,81061.56452,62803.36,24229.34,16936,13937
5076,7/31/2016 11:00,11631,31222,23549.2,9673.68,17300.15999,43346.11,44623.36787,15947.69,81393.49214,63026.78,24400.02,17034,13924
5077,7/31/2016 12:00,11583,30544,23470.04,9551.98,17287.75999,43194.77,44381.65699,15872.89,83428.00301,63439.3,25059.4,17671,13906
5078,7/31/2016 13:00,11721,30063,23276.4,9454.74,17732.78001,43568.69,46666.07259,16140.31,89364.1074,68520.74,28248.66,18780,14308
5079,7/31/2016 14:00,11919,29975,23564.52,9480.04,18948.38001,47038.93,50772.1936,17415.45,95188.28639,75962.8,32203.6,20042,15034
5080,7/31/2016 15:00,12410,30002,25184.78,9980.09,20409.48001,51612.11,54936.14567,18871.86,102077.9343,83597.64,36072.06,21042,15581
5081,7/31/2016 16:00,13338,30939,27108.48,10707.06,21751.71999,55995.88,58386.91618,20221.24,108623.9038,90355.32,39366.48,21693,15943
5082,7/31/2016 17:00,14092,32677,29055.8,11475.2,22992.60001,60095.03,61511.31515,21456.47,114474.2848,96830.78,42119.82,22034,16138
5083,7/31/2016 18:00,14526,34561,30947.16,12265.84,24270.98001,63688.18,64085.07724,22627.16,118830.8028,101905.94,44119.56,22270,16227
5084,7/31/2016 19:00,14801,36801,32483.56,13030.78,25249.75999,66577.94,65984.61656,23545.7,122881.5434,104956.28,45245.52,22466,16310
5085,7/31/2016 20:00,15079,38903,33545.22,13683.53,26075.75999,68681.25,67430.8061,23941.28,126097.6539,105516.78,45912.82,22599,16452
5086,7/31/2016 21:00,15240,41014,34427.76,14308.86,26832.92002,70078.56,68620.0677,24081.38,128292.5523,105054.7,45782.4,22708,16755
5087,7/31/2016 22:00,15381,42861,34972.94,14817.97,27511.54,70808.18,69634.97925,24172.33,128457.8607,103389.52,45453.98,22812,17025
5088,7/31/2016 23:00,15742,44536,35243.36,15293.28,27871.66001,71070.34,70388.17342,24076,125935.8866,100942.44,43773.96,22558,16986
5089,8/1/2016 0:00,16138,46197,35081.72,15511.58,27611.15998,70333.42,69762.46738,23550.56,122429.6926,97283.78,41473.42,22249,16858
5090,8/1/2016 1:00,16478,47202,34882.52,15458.18,26839.16002,68154.87,67979.75723,22769.81,119206.9027,94291.8,40257.6,22271,16864
5091,8/1/2016 2:00,16511,47371,34212.98,14868.81,26025.42,65872.75,66452.91804,22241.12,116521.102,91976.82,38101.78,21924,16245
5092,8/1/2016 3:00,16301,46638,33277.84,14385.08,25490.85999,64038.09,65132.74994,21727.67,110576.6101,86163.64,35295.26,20797,15025
5093,8/1/2016 4:00,15938,45092,32442.7,13873.57,24055.53999,59933.29,61025.99562,20655.76,104444.2444,79671.4,32404.1,19413,13794
5094,8/1/2016 5:00,15753,44146,30491.84,12937.48,22307.15999,55337.48,56764.48371,19390.68,97338.8763,73948.24,29576.56,18245,13371
5095,8/1/2016 6:00,14690,42013,28203.08,11860.44,20963.58,51401.08,53363.62443,18253.34,92046.75557,69795.94,27491.56,17447,13212
5096,8/1/2016 7:00,13275,38637,26500.92,10923.44,20039.78001,48588.48,50993.93427,17454.3,88934.14571,67035.66,26115.84,16918,13297
5097,8/1/2016 8:00,12531,35392,24975.98,10277.71,19352.22,46543.92,49397.94343,16920.95,87369.77657,65102.82,25174.88,16646,13162
5098,8/1/2016 9:00,12063,32871,24064.54,9884.79,18962.17999,45331.94,48826.09719,16571.07,87780.18282,64727.06,24991.14,16773,13217
5099,8/1/2016 10:00,11747,31199,23511.32,9597.82,18869.74,45079.74,49332.05236,16594.14,90404.28764,66408.1,25853.5,17501,13385
5100,8/1/2016 11:00,11655,30397,23410.2,9475.44,19374.37999,46113.5,51852.23939,16848.3,95578.04062,69754.18,27171.32,18669,14258
5101,8/1/2016 12:00,11980,30040,23835.36,9584.72,20193.74001,47758.61,54825.66291,17281.93,100910.8771,72394.68,28125.32,20103,15355
5102,8/1/2016 13:00,12779,30604,24800.58,9898.89,21168.98,48916.71,58468.53986,17855.06,106607.5401,76661.48,30923.82,21300,16258
5103,8/1/2016 14:00,13702,32105,26042.84,10279.52,22412.93999,51997.41,62077.185,19058.95,112795.155,82130.32,34724.28,22141,17004
5104,8/1/2016 15:00,14660,34111,27523.46,10702.05,23754.39999,56131.57,65147.82368,20494.22,119418.9763,88809.92,38410.48,22853,17598
5105,8/1/2016 16:00,15282,36576,29369.74,11155.83,25205.26001,60615.53,68093.46837,22123.88,125337.1916,95550.94,41454.56,23392,18016
5106,8/1/2016 17:00,15695,38654,30948.68,11709.34,26542.17999,64792.73,70834.53883,23474.09,129825.9412,101623.42,43923.68,23669,18251
5107,8/1/2016 18:00,16056,40363,32523.72,12332.02,27816.93999,68554.27,73126.25188,24798.01,133339.8881,106463.86,46043.84,24032,18505
5108,8/1/2016 19:00,16310,42380,34016.1,12996.09,28910.88,71834.58,75137.06769,25716.87,135647.3123,109533.34,47466.26,24404,18604
5109,8/1/2016 20:00,16664,44288,35168.04,13644.48,29680.56001,74436.3,76502.44507,26320.46,136678.1149,111238.42,48112.08,24684,18516
5110,8/1/2016 21:00,17030,46034,36730.56,14274.5,30317.20001,76112.95,77367.75886,26521.29,137052.3411,111553.24,47864.66,24974,18467
5111,8/1/2016 22:00,17329,47974,37819.56,14885.2,30675.19999,76827.7,78054.12884,26461.14,136327.8712,110255.7,46702.2,24920,18388
5112,8/1/2016 23:00,17543,49508,38585.82,15262.71,30584.42001,76432.57,77973.85323,26057.96,133534.3668,107708.8,44878.2,24274,18031
5113,8/2/2016 0:00,17827,50773,38687.1,15361.85,30238.99999,74869.93,76928.40339,25620.22,129302.3966,103974.3,42832.5,23618,17696
5114,8/2/2016 1:00,18095,51409,37940.68,15133.86,29379.02,71994.72,74562.19774,24659.6,125869.4223,100374.06,41385.14,23310,17581
5115,8/2/2016 2:00,17982,50893,36895.6,14725.42,28425.23999,69156.07,72603.38688,24143.83,122307.6531,97451.98,39337.32,22650,16736
5116,8/2/2016 3:00,17558,49589,35785.84,14826.28,27596.96,66673.92,70381.40318,23464.94,114686.8568,90919.04,36535.86,21082,15318
5117,8/2/2016 4:00,17088,47715,34506.78,14195.09,25791.67999,61961.07,65255.80015,22104.4,106624.3799,83843.74,33557.36,19394,13908
5118,8/2/2016 5:00,16597,46625,32069.14,13385.77,23798.34001,56823.49,60214.83145,20489.02,99809.00854,76981.72,30193.98,18009,12989
5119,8/2/2016 6:00,15306,44004,29586.58,12408.89,22299.58001,52556.39,56423.36174,19336.98,94289.11826,73047.98,27813.32,17087,12709
5120,8/2/2016 7:00,13817,40075,27602.1,11525.25,21263.60001,49375.21,53650.19723,18490.74,90469.50276,69826.48,26355.82,16471,12685
5121,8/2/2016 8:00,13043,36418,25864.58,10851.51,20425.92001,47132.9,51790.2021,17804.07,88318.3179,67524.28,25322.82,16123,12725
5122,8/2/2016 9:00,12478,33685,24800.4,10422.2,19903.00001,45740.22,50937.4698,17425.48,88255.13019,66791.76,25133.54,16173,12866
5123,8/2/2016 10:00,12189,31919,24167.34,10140.65,19696.3,45337.17,51241.58959,17214.94,91380.71041,68437.4,26021,16823,13289
5124,8/2/2016 11:00,12103,31034,23983.74,10025.65,20099.3,46345.11,53622.93599,17433.8,96319.86401,72091.2,27693,18003,13934
5125,8/2/2016 12:00,12323,30511,24439.36,10166.5,20799.70001,48151.31,56704.24973,17871.83,101479.3503,74437.82,28702.48,19549,15051
5126,8/2/2016 13:00,13117,30980,25428.84,10520.64,21691.08001,49343.62,60318.67917,18322.64,106622.3008,78254.7,30787.6,20856,15842
5127,8/2/2016 14:00,14049,32400,26592.32,10841.28,22723.56001,52464.74,63858.28461,19585.14,111564.3754,82623.54,33867.66,21848,16294
5128,8/2/2016 15:00,14850,34435,28206.52,11250.7,24093.4,56619.46,67002.34805,21017.12,117729.852,88452.62,37194.28,22621,16726
5129,8/2/2016 16:00,15322,36404,29614.52,11711.76,25676.21999,60980.07,70578.68281,22549.01,123331.3372,94969.42,40617.98,23231,16928
5130,8/2/2016 17:00,15660,38170,31215.66,12265.11,27258.22001,65235.6,73386.14392,23992.39,128315.8761,100430.74,43002.36,23701,16983
5131,8/2/2016 18:00,15928,39710,32819.94,12828.93,28615.36001,69104.85,75624.77428,25320.86,132634.8857,104747.58,44899.32,23963,17065
5132,8/2/2016 19:00,16156,41481,35252.88,13342.18,29866.55999,72608.14,77740.76343,26352.98,135359.4966,106800.38,46090.72,24035,17015
5133,8/2/2016 20:00,16278,43249,35734.38,13721.61,30634.61998,75128.84,79321.14361,26986.63,137196.1764,106808.12,45882.58,24078,17031
5134,8/2/2016 21:00,16521,44894,37065.26,14162.47,31172.83999,76671.02,80415.35514,27376.27,138209.6849,106233.98,44961.42,24155,17189
5135,8/2/2016 22:00,16614,47022,37926.76,14563.68,31417.85998,77253.81,80856.38785,27474.33,137815.1722,105017.78,43615.32,24115,17373
5136,8/2/2016 23:00,16703,48937,38358.1,14755.29,31238.57999,77078.11,80884.47133,27142.34,135016.4087,102837.88,41886.42,23565,17278
5137,8/3/2016 0:00,16780,50345,38079.88,14528.82,30684.64002,75658.51,79819.60343,26611.61,130169.1365,99830.22,39647.08,22807,16842
5138,8/3/2016 1:00,16903,51333,37277.68,13831.8,29724.1,72854.82,77706.26645,25698.4,126247.1335,97054.34,38180.66,22337,16711
5139,8/3/2016 2:00,16756,51105,36129.7,13189.55,28609.99999,70170.74,75713.58196,25079.31,122439.5181,94645.44,36184.86,21736,16018
5140,8/3/2016 3:00,16351,49876,35092.5,12983.81,27761.81999,67562.89,73434.1654,24315.36,114490.7546,88835.68,33349.82,20186,14593
5141,8/3/2016 4:00,16125,48105,34029.78,12659.67,25863.94,62800.94,68077.20046,22768.93,106300.9395,81782.28,30420.52,18460,13261
5142,8/3/2016 5:00,15886,46936,31836.84,12012.16,23888.82001,57717.85,62673.78927,21229.41,99138.63072,75638.54,27742.46,17168,12405
5143,8/3/2016 6:00,14777,44330,29412.78,11164.79,22345.17999,53424.54,59005.14561,19977.93,93493.23439,71247.9,25867.4,16240,12290
5144,8/3/2016 7:00,13485,40383,27608.4,10425.54,21243.28,50259.69,55933.44477,19094.91,89534.73523,68220.7,24675.3,15604,12127
5145,8/3/2016 8:00,12745,36620,26047.74,9923.97,20460.93999,48004.72,54005.87532,18417.59,86963.46468,66213.04,23851.96,15296,12365
5146,8/3/2016 9:00,12241,33833,25073.56,9567.78,19878.85999,46536,52900.30964,17969.94,86655.45037,65687.56,23679.24,15321,12547
5147,8/3/2016 10:00,11937,31966,24476.58,9330.91,19764.41999,46065.32,53012.33479,17843.15,89574.28523,67126.84,24447.36,15971,12616
5148,8/3/2016 11:00,11825,30889,24276.86,9303.09,20176.48001,47049.37,55192.72646,18015.22,94562.05354,70958.32,26147.18,17098,13017
5149,8/3/2016 12:00,12084,30546,24806.4,9516.44,20944.08,48974.46,58098.70191,18438.24,99762.67809,73480.94,27096.56,18793,14076
5150,8/3/2016 13:00,12738,30996,24345.72,9935.52,21795.53999,50242.7,61811.45006,18824.28,105079.89,76651.68,29240.22,20224,14971
5151,8/3/2016 14:00,13838,32010,26701.42,10323.29,23083.78,53527.47,65832.12114,19443.66,110501.1589,81558.32,32053.58,21258,15587
5152,8/3/2016 15:00,14751,33908,28098.14,10861.85,24659.90001,57904.17,69873.64238,20432.54,116768.4576,87116.72,35372.88,22211,16192
5153,8/3/2016 16:00,15300,35944,29750.02,11452.05,26387.49999,62544.12,73719.57611,21604.51,122720.2239,93150.9,38511.2,22987,16718
5154,8/3/2016 17:00,15682,38108,31287.74,12105.31,28030.62001,67239.33,77045.73766,22601.78,127709.9823,98481.94,41357.76,23503,17134
5155,8/3/2016 18:00,15961,39886,32798.02,12823.61,29543.31999,71251.51,79794.41453,23505.22,131979.7055,102636.42,43402.68,24031,17683
