Hour ending,Hour_UTC,R1_NW_year16,R2_CA_year16,R3_MN_year16,R4_SW_year16,R5_CE_year16,R6_TX_year16,R7_MW_year16,R8_AL_year16,R9_MA_year16,R10_SE_year16,R11_FL_year16,R12_NY_year16,R13_NE_year16
1583,3/7/2016 22:00,0.457657331,0.676968922,0.444541961,0.538850828,0.426863371,0.250436506,0.245805688,0.231085474,0.149598434,0.39419274,0.423493516,0.061074631,0.017041903
1584,3/7/2016 23:00,0.429131798,0.586469262,0.381028683,0.34435885,0.303953754,0.168909094,0.049914076,0.146041251,0.001438076,0.066059305,0.05203099,0,0
1585,3/8/2016 0:00,0.427243324,0.445502223,0.21642146,0.141021783,0.055377672,0.029750958,0.000405114,0.002098397,0,0,0,0,0
1586,3/8/2016 1:00,0.233630947,0.218352594,0.015043109,0.003181005,0.003157131,0,0,0,0,0,0,0,0
1587,3/8/2016 2:00,0.0003681,0,0,0,0,0,0,0,0,0,0,0,0
1588,3/8/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,3/8/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,3/8/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,3/8/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,3/8/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,3/8/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,3/8/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,3/8/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,3/8/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,3/8/2016 12:00,0,0,0,0,0,0,0,0,0.112864644,0.071031835,0.125339857,0.172746193,0.350274573
1598,3/8/2016 13:00,0,0,0,0,0.027648154,0.010546236,0.160147918,0.15657008,0.36202061,0.417656808,0.409002478,0.278732203,0.549474674
1599,3/8/2016 14:00,0,0,0.098114151,0.193365195,0.251834861,0.086069313,0.275212982,0.144907616,0.433672388,0.588834702,0.501834658,0.361074875,0.630914844
1600,3/8/2016 15:00,0.125029758,0.295685078,0.383317575,0.599191797,0.32977726,0.174158266,0.367391641,0.217680555,0.538799131,0.629380163,0.465994828,0.366906435,0.627756758
1601,3/8/2016 16:00,0.237939384,0.54423084,0.535607813,0.771971313,0.335764795,0.281936309,0.403124067,0.193643691,0.617528521,0.652126018,0.560825506,0.451737906,0.625178422
1602,3/8/2016 17:00,0.207248488,0.656716209,0.621455594,0.776666836,0.34605483,0.365828718,0.44679328,0.262514644,0.662697789,0.640661771,0.562483738,0.474730096,0.648684564
1603,3/8/2016 18:00,0.213527809,0.673664637,0.612181209,0.752306469,0.364686548,0.417629723,0.455126611,0.333580176,0.649213093,0.646697208,0.588399925,0.498851839,0.677988258
1604,3/8/2016 19:00,0.25490992,0.691511086,0.610877678,0.694654332,0.364015722,0.474796849,0.489167078,0.275028605,0.635686518,0.639104872,0.616072038,0.437164314,0.648093078
1605,3/8/2016 20:00,0.289948529,0.703821797,0.578642269,0.648726945,0.377993861,0.472113674,0.475571362,0.158923666,0.589338015,0.60780769,0.656998956,0.373027731,0.545300747
1606,3/8/2016 21:00,0.279105562,0.707834727,0.571050454,0.583074914,0.380000544,0.409145755,0.40313209,0.070906854,0.500971243,0.539537266,0.558781431,0.320443481,0.403539266
1607,3/8/2016 22:00,0.220905974,0.724382539,0.521445515,0.619380184,0.348520522,0.300377368,0.366150287,0.012906763,0.283345024,0.369977807,0.4185156,0.103163622,0.067438896
1608,3/8/2016 23:00,0.159523308,0.646891816,0.427403048,0.519978365,0.263306921,0.16630478,0.111531372,0.001386196,0.020140024,0.060905169,0.051685197,0,0
1609,3/9/2016 0:00,0.106661906,0.536634447,0.241275282,0.310644396,0.045816572,0.0292266,0,0,0,0,0,0,0
1610,3/9/2016 1:00,0.03023282,0.264354479,0.016188582,0.032631461,0,0,0,0,0,0,0,0,0
1611,3/9/2016 2:00,0,0.004129286,0,0,0,0,0,0,0,0,0,0,0
1612,3/9/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,3/9/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,3/9/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,3/9/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,3/9/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,3/9/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,3/9/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,3/9/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,3/9/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,3/9/2016 12:00,0,0,0,0,0,0,0.000261388,0,0.134758668,0.070511735,0.102639109,0.235876781,0.243375386
1622,3/9/2016 13:00,0,0,0,0,0.031106732,0.007841851,0.130451166,0.028412978,0.458715009,0.362995364,0.371552275,0.434842484,0.45053661
1623,3/9/2016 14:00,0,0,0.122790375,0.185562648,0.282121945,0.062776135,0.189952084,0.037198493,0.548696653,0.525588383,0.535257813,0.607615276,0.508664633
1624,3/9/2016 15:00,0.059623715,0.318963979,0.425484113,0.629942203,0.471301891,0.100699287,0.211681588,0.07883933,0.555954514,0.595200815,0.536917928,0.607718427,0.496657706
1625,3/9/2016 16:00,0.103063657,0.581181152,0.520302245,0.768713727,0.560871293,0.12884466,0.251044144,0.147624907,0.566568123,0.55033708,0.563843275,0.583858516,0.503975905
1626,3/9/2016 17:00,0.140950463,0.672739537,0.587737683,0.790637633,0.575651553,0.161430637,0.298433328,0.201123624,0.580619519,0.573885487,0.66318455,0.520808549,0.509134362
1627,3/9/2016 18:00,0.146363385,0.699515641,0.596087646,0.794407648,0.592036227,0.192969438,0.324825602,0.197620852,0.57895341,0.607058639,0.677712769,0.534220766,0.45417777
1628,3/9/2016 19:00,0.149179923,0.702061535,0.556956788,0.786700945,0.588761243,0.211376439,0.294867765,0.137545297,0.521439585,0.56632918,0.716855025,0.495643133,0.449364504
1629,3/9/2016 20:00,0.119506138,0.699699238,0.540003298,0.774950711,0.542826364,0.201957656,0.295125605,0.11307,0.439236221,0.525781734,0.628467663,0.287790139,0.451909919
1630,3/9/2016 21:00,0.088542587,0.657722328,0.504263397,0.778528453,0.517002254,0.190740138,0.235759296,0.092998914,0.397941671,0.428547307,0.635523519,0.163646344,0.360555391
1631,3/9/2016 22:00,0.059289595,0.614753387,0.437914308,0.749589313,0.451045963,0.17433332,0.182180036,0.086865498,0.206726449,0.286765763,0.440297644,0.042039082,0.069120266
1632,3/9/2016 23:00,0.038764915,0.550412344,0.396358812,0.658477781,0.389122486,0.109675557,0.067577066,0.018164412,0.007774011,0.034379033,0.052070797,0,0
1633,3/10/2016 0:00,0.031721762,0.445609746,0.248698305,0.435551008,0.093001327,0.034830471,0.000740956,0,0,0,0,0,0
1634,3/10/2016 1:00,0.012066506,0.213978563,0.020249309,0.043432223,0.005309313,0,0,0,0,0,0,0,0
1635,3/10/2016 2:00,0,0.002685124,0,0,0,0,0,0,0,0,0,0,0
1636,3/10/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,3/10/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,3/10/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,3/10/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,3/10/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,3/10/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,3/10/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,3/10/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,3/10/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0.008572689
1645,3/10/2016 12:00,0,0,0,0,0,0,0.000156685,0,0.072553413,0.06709519,0.163371566,0.058405183,0.064513989
1646,3/10/2016 13:00,0,0,0,0,0.051217827,0.039748284,0.079387161,0.004959578,0.168703943,0.29196761,0.529868469,0.090363182,0.127358904
1647,3/10/2016 14:00,0,0,0.133217103,0.228686376,0.420153479,0.165297313,0.143439327,0.021500704,0.199395341,0.365005166,0.656213313,0.091025185,0.201434983
1648,3/10/2016 15:00,0.147648671,0.306391125,0.464108881,0.673563617,0.641213853,0.246117177,0.181048055,0.100295391,0.226039134,0.402015806,0.665346441,0.106953269,0.16865221
1649,3/10/2016 16:00,0.276305914,0.587443207,0.561669769,0.780603289,0.702423996,0.313877228,0.244432231,0.093569717,0.265331519,0.435420901,0.6374768,0.09998049,0.173119021
1650,3/10/2016 17:00,0.303688606,0.638783945,0.635828867,0.790376852,0.707432668,0.376672899,0.3345462,0.192530809,0.280744779,0.432634809,0.6711401,0.106063282,0.145607196
1651,3/10/2016 18:00,0.235944288,0.627483918,0.669752542,0.799498602,0.712428059,0.334874738,0.38429031,0.234779449,0.269258863,0.450981654,0.652587594,0.105481217,0.151939112
1652,3/10/2016 19:00,0.278977435,0.676522133,0.650431454,0.785797773,0.708372253,0.410346534,0.406478198,0.234564349,0.246616144,0.441358172,0.618690541,0.079112264,0.111052169
1653,3/10/2016 20:00,0.28797766,0.668690664,0.641817208,0.768609438,0.702730571,0.388958801,0.408146443,0.287810824,0.203355121,0.389306374,0.630585844,0.059468196,0.073438914
1654,3/10/2016 21:00,0.286548367,0.635843605,0.592110006,0.762355766,0.650903113,0.31350685,0.382400877,0.260026297,0.159965195,0.326830977,0.606794756,0.030197441,0.03481551
1655,3/10/2016 22:00,0.262856016,0.63411207,0.520292165,0.730325531,0.591457099,0.257421556,0.339173987,0.164681888,0.066283423,0.191014137,0.385718341,0.004496252,0.002133499
1656,3/10/2016 23:00,0.352260819,0.575575014,0.42737113,0.674315375,0.484458004,0.191709132,0.15719535,0.109453836,0.001521189,0.014236959,0.035915078,0,0
1657,3/11/2016 0:00,0.402959126,0.449197916,0.23852396,0.443469434,0.123621781,0.042606973,0.002746304,0.004908606,0,0,0,0,0
1658,3/11/2016 1:00,0.198579336,0.20067029,0.01796571,0.04405585,0.007164113,0.000136986,0,0,0,0,0,0,0
1659,3/11/2016 2:00,0.000893092,0.001439786,0,0,0,0,0,0,0,0,0,0,0
1660,3/11/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,3/11/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,3/11/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,3/11/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,3/11/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,3/11/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,3/11/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,3/11/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,3/11/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0.001684195
1669,3/11/2016 12:00,0,0,0,0,0,0,0.006326948,0,0.093803119,0.071033187,0.183945884,0.148235156,0.159306783
1670,3/11/2016 13:00,0,0,0,0,0.052502365,0.071376795,0.261965101,0.037056053,0.221049955,0.215619887,0.469850606,0.18151618,0.272815247
1671,3/11/2016 14:00,0,0,0.113717134,0.253647041,0.444612095,0.228760125,0.528130294,0.072555387,0.302121319,0.30080493,0.521719416,0.192181423,0.321281496
1672,3/11/2016 15:00,0.123406257,0.232237761,0.34744975,0.559635996,0.659131189,0.333833934,0.63496109,0.075118114,0.40891289,0.359973976,0.632148688,0.301785651,0.438019065
1673,3/11/2016 16:00,0.195254549,0.33486638,0.450486042,0.604072355,0.708684783,0.417743111,0.696967366,0.113663641,0.48226702,0.381823022,0.677891113,0.385377513,0.583652359
1674,3/11/2016 17:00,0.205902886,0.360426315,0.526405473,0.652518961,0.734924615,0.485794111,0.703164094,0.188909512,0.526078381,0.399980653,0.668520369,0.437497453,0.669583563
1675,3/11/2016 18:00,0.250835497,0.435569937,0.535333395,0.659491094,0.715735087,0.509966089,0.714614466,0.227684582,0.570838578,0.378403378,0.609036381,0.510286495,0.662625638
1676,3/11/2016 19:00,0.209572406,0.4902269,0.561655977,0.690685938,0.69610137,0.495669685,0.701277886,0.254252341,0.579263902,0.348830062,0.601919763,0.576487234,0.709380339
1677,3/11/2016 20:00,0.207845875,0.536438513,0.550243209,0.697157156,0.657036577,0.386578598,0.696827458,0.216435727,0.554498075,0.298056864,0.568019891,0.630077935,0.697131979
1678,3/11/2016 21:00,0.174378895,0.49763891,0.497247545,0.668007648,0.621627266,0.322944758,0.650186726,0.257161214,0.500136307,0.200739026,0.444783848,0.611924172,0.55987875
1679,3/11/2016 22:00,0.141831601,0.460827904,0.426414339,0.605574457,0.558825044,0.373750541,0.532290424,0.27530885,0.321244045,0.107381631,0.283230692,0.297788204,0.157508371
1680,3/11/2016 23:00,0.076272804,0.386743701,0.322660912,0.480233906,0.437469129,0.265357481,0.187952626,0.165122326,0.024618636,0.006622941,0.029674829,0.005211098,0
1681,3/12/2016 0:00,0.049814583,0.347865011,0.170604489,0.247285373,0.10680401,0.051510746,0.002370213,0.009076145,0,0,0,0,0
1682,3/12/2016 1:00,0.013808672,0.167838908,0.011358436,0.013704024,0.005088853,0,0,0,0,0,0,0,0
1683,3/12/2016 2:00,0,0.005996649,0,0,0,0,0,0,0,0,0,0,0
1684,3/12/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,3/12/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,3/12/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,3/12/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,3/12/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,3/12/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,3/12/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,3/12/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,3/12/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0.005802057
1693,3/12/2016 12:00,0,0,0,0,0,0,0.008905192,0,0.140159605,0.06821879,0.157327243,0.27458244,0.404343354
1694,3/12/2016 13:00,0,0,0,0,0.056900413,0.117955951,0.251699032,0.108321576,0.394795751,0.220068407,0.4268735,0.638322891,0.676095563
1695,3/12/2016 14:00,0,0,0.103991581,0.187177465,0.335140951,0.343974561,0.462590386,0.167648753,0.490011437,0.338987836,0.527299825,0.755812625,0.730699813
1696,3/12/2016 15:00,0.072797991,0.315731203,0.325364526,0.520731797,0.444044008,0.444022338,0.516804949,0.196278523,0.532686933,0.393621529,0.542215222,0.787362177,0.720352172
1697,3/12/2016 16:00,0.122660865,0.557481834,0.472286265,0.64933375,0.518344141,0.493622514,0.551062812,0.274154148,0.507388929,0.429146655,0.540555584,0.771378214,0.709437234
1698,3/12/2016 17:00,0.199805422,0.591547879,0.516416805,0.691347613,0.538208013,0.527410481,0.540952669,0.347289314,0.47983812,0.430741472,0.594683963,0.751032547,0.676113082
1699,3/12/2016 18:00,0.246265541,0.615591889,0.510279727,0.724471578,0.527224151,0.607454823,0.532324652,0.323807362,0.443193856,0.404289508,0.617495125,0.739742214,0.64768232
1700,3/12/2016 19:00,0.245398878,0.668230273,0.502043624,0.738348953,0.519023823,0.626615138,0.490017836,0.347507105,0.425272605,0.37705061,0.514727028,0.690322865,0.598902897
1701,3/12/2016 20:00,0.340626323,0.669315711,0.520008783,0.763546672,0.485719668,0.633432714,0.434172308,0.348855089,0.369521568,0.329702662,0.534588266,0.533030513,0.578701099
1702,3/12/2016 21:00,0.326960559,0.685919797,0.521140391,0.752034469,0.467911854,0.579106399,0.336709208,0.306943092,0.271939813,0.231519803,0.466001694,0.400089358,0.507078281
1703,3/12/2016 22:00,0.28955615,0.688226133,0.414628893,0.65874775,0.4072503,0.564629027,0.236621418,0.27453642,0.13427184,0.136988493,0.321299944,0.159293185,0.115421508
1704,3/12/2016 23:00,0.273486604,0.639895205,0.336847929,0.585987352,0.338543554,0.482932662,0.069088423,0.140502388,0.003936999,0.012115417,0.029038108,0,0
1705,3/13/2016 0:00,0.190750833,0.499744656,0.221258782,0.391591811,0.093311421,0.093802923,3.66E-05,0.007189348,0,0,0,0,0
1706,3/13/2016 1:00,0.064711837,0.224516807,0.028046465,0.040726825,0.007329726,6.30E-05,0,0,0,0,0,0,0
1707,3/13/2016 2:00,0,0.004486433,0,0,0,0,0,0,0,0,0,0,0
1708,3/13/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,3/13/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,3/13/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,3/13/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,3/13/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,3/13/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,3/13/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,3/13/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,3/13/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0.009881242
1717,3/13/2016 12:00,0,0,0,0,0,0,0.004795835,0,0.084153929,0.065058441,0.153673993,0.260657148,0.394054036
1718,3/13/2016 13:00,0,0,0,0,0.033308319,0.13049882,0.092937871,0.276935835,0.13765871,0.250663051,0.479583577,0.480193818,0.630493721
1719,3/13/2016 14:00,0,0,0.159968511,0.23194585,0.19815204,0.478706334,0.150186088,0.467029222,0.149381602,0.281330435,0.5383278,0.532265896,0.736701375
1720,3/13/2016 15:00,0.038943666,0.250187333,0.493882266,0.664316586,0.332344819,0.67088853,0.205137597,0.561052722,0.184698058,0.344593117,0.548813278,0.562291591,0.736703461
1721,3/13/2016 16:00,0.069189532,0.41986189,0.613406551,0.741984461,0.373819534,0.754503502,0.224584778,0.615643969,0.179855939,0.422489829,0.572631995,0.509543195,0.701742234
1722,3/13/2016 17:00,0.128114208,0.502389545,0.602762303,0.777241992,0.421952902,0.769250794,0.257241216,0.643820882,0.201305126,0.409680395,0.537509734,0.454773862,0.724638854
1723,3/13/2016 18:00,0.186917408,0.580907639,0.581613908,0.775934453,0.476755176,0.758333071,0.255523526,0.547381941,0.201441198,0.467587589,0.491186913,0.42142906,0.695359977
1724,3/13/2016 19:00,0.302182862,0.600121617,0.553876272,0.782602875,0.52647978,0.735137807,0.208626081,0.631433326,0.14134109,0.499811718,0.411228305,0.366641762,0.643572914
1725,3/13/2016 20:00,0.360051623,0.603902738,0.542676081,0.766174945,0.483023404,0.73580281,0.181138158,0.546030905,0.110562538,0.482974753,0.363711388,0.314212199,0.544393757
1726,3/13/2016 21:00,0.298262657,0.56084823,0.442895906,0.709093742,0.473230359,0.715449405,0.177150762,0.472970036,0.079682047,0.450857199,0.290619747,0.245577958,0.407999282
1727,3/13/2016 22:00,0.277370859,0.544698623,0.426618212,0.636593016,0.444316097,0.647205627,0.153610524,0.367757948,0.055063391,0.392608914,0.256530306,0.08849941,0.088286028
1728,3/13/2016 23:00,0.238900823,0.42354956,0.392126937,0.461884902,0.37598623,0.494085125,0.059345104,0.2010741,0.006156122,0.095842777,0.030115093,0,0
1729,3/14/2016 0:00,0.181182332,0.318534762,0.212555454,0.274809158,0.092821503,0.097651556,0.001234385,0.00251447,0,0,0,0,0
1730,3/14/2016 1:00,0.071995189,0.130597609,0.013436314,0.021768343,0.005749624,0.000121395,0,0,0,0,0,0,0
1731,3/14/2016 2:00,0,0.004220088,0,0,0,0,0,0,0,0,0,0,0
1732,3/14/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,3/14/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,3/14/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,3/14/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,3/14/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,3/14/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,3/14/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,3/14/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,3/14/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0.017393189
1741,3/14/2016 12:00,0,0,0,0,0,0,0.004656359,0,0.124941973,0.082488894,0.131427605,0.114865043,0.206569918
1742,3/14/2016 13:00,0,0,0,0,0.072696985,0.119731307,0.118577899,0.279953675,0.192589731,0.349583188,0.425372222,0.085989739,0.270454506
1743,3/14/2016 14:00,0,0,0.127279512,0.246853584,0.407280453,0.505783513,0.154698107,0.603642993,0.226461802,0.442919444,0.607735731,0.102979887,0.245841114
1744,3/14/2016 15:00,0.120520396,0.209591389,0.423580972,0.634087422,0.518490157,0.690721819,0.175024483,0.728382424,0.267923905,0.520198311,0.643149113,0.107483333,0.258722178
1745,3/14/2016 16:00,0.242681487,0.381955179,0.513971482,0.735115953,0.592608922,0.776754694,0.227760557,0.758470375,0.308465723,0.579313702,0.580952413,0.185152127,0.253138158
1746,3/14/2016 17:00,0.376452747,0.496229922,0.544965372,0.777462711,0.623202151,0.780518824,0.262844213,0.767164035,0.34711669,0.596897525,0.620967031,0.147515396,0.269886417
1747,3/14/2016 18:00,0.388791222,0.593843758,0.558146005,0.778771203,0.663960882,0.784004275,0.292189929,0.752386264,0.356661609,0.588348603,0.587297991,0.11275204,0.198128952
1748,3/14/2016 19:00,0.460902938,0.652154441,0.533628731,0.769003227,0.60915701,0.768529924,0.294396206,0.747331389,0.299796086,0.572509335,0.533461581,0.098947787,0.147955502
1749,3/14/2016 20:00,0.405074036,0.687087684,0.541969573,0.754820516,0.58897987,0.75099259,0.258879364,0.732395514,0.208080144,0.537465961,0.552974038,0.112141058,0.11277143
1750,3/14/2016 21:00,0.376260224,0.691410047,0.54155235,0.751846414,0.490652615,0.705048146,0.265780143,0.696657035,0.278660554,0.469695431,0.548606219,0.235637958,0.129231276
1751,3/14/2016 22:00,0.416064679,0.690710703,0.494779622,0.742462836,0.380333659,0.658961194,0.267447834,0.605108104,0.161086529,0.381894065,0.431515672,0.143249726,0.042221088
1752,3/14/2016 23:00,0.333830799,0.672471441,0.421120584,0.654989609,0.254869084,0.483207038,0.112339283,0.339430472,0.006825279,0.103699775,0.054874496,0.001386095,0
1753,3/15/2016 0:00,0.227066478,0.561248123,0.26523457,0.415470402,0.04277446,0.091097561,0.001426247,0.013667811,0,0,0,0,0
1754,3/15/2016 1:00,0.084410797,0.25917276,0.036894932,0.039273517,0.000550543,0.000139988,0,0,0,0,0,0,0
1755,3/15/2016 2:00,0,0.007026014,0,0,0,0,0,0,0,0,0,0,0
1756,3/15/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,3/15/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,3/15/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,3/15/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,3/15/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,3/15/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,3/15/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,3/15/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,3/15/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0.013491655
1765,3/15/2016 12:00,0,0,0,0,0,0,0.017430767,0,0.102532358,0.092791149,0.18450183,0.129356081,0.172738748
1766,3/15/2016 13:00,0,0,0,0,0.055352717,0.141711195,0.151878805,0.252184019,0.169052073,0.467131881,0.567272509,0.201289405,0.169970561
1767,3/15/2016 14:00,0,0,0.19027229,0.270431754,0.305591897,0.43579901,0.212919881,0.517491938,0.207721009,0.646331201,0.694553563,0.184402202,0.181382253
1768,3/15/2016 15:00,0.108585918,0.338833512,0.529846105,0.639051,0.484395517,0.645136623,0.282223064,0.646031486,0.232514422,0.714613324,0.755188569,0.230400025,0.218004444
1769,3/15/2016 16:00,0.194406276,0.606205445,0.600577912,0.768064703,0.589644828,0.727747715,0.34633257,0.67985225,0.281773538,0.755161345,0.760520944,0.211211647,0.2794795
1770,3/15/2016 17:00,0.232771679,0.660354512,0.590885572,0.768453523,0.599049874,0.749600782,0.378008896,0.687057542,0.342976643,0.744376606,0.743183156,0.196207027,0.246351585
1771,3/15/2016 18:00,0.304192065,0.755351664,0.553830911,0.773735328,0.638471023,0.756836669,0.402173863,0.743179333,0.37644045,0.737688237,0.704714309,0.202143072,0.226509171
1772,3/15/2016 19:00,0.327255824,0.76610791,0.553953233,0.754606969,0.567225596,0.737798113,0.378080241,0.725220736,0.385999072,0.729110348,0.686121422,0.168785008,0.162802214
1773,3/15/2016 20:00,0.343299098,0.767121668,0.557506697,0.71316218,0.574703102,0.701481616,0.359438507,0.708259104,0.367224087,0.697117106,0.660878575,0.122188681,0.207930664
1774,3/15/2016 21:00,0.368065586,0.753137945,0.460036242,0.685177633,0.547671645,0.64713372,0.330329737,0.610582854,0.38207598,0.630140304,0.539044431,0.213140984,0.196744791
1775,3/15/2016 22:00,0.30260895,0.747932188,0.47439179,0.66158132,0.53689395,0.547464116,0.268524174,0.490145774,0.341484035,0.445057236,0.437826013,0.112354816,0.050316679
1776,3/15/2016 23:00,0.211481531,0.717622961,0.372574925,0.583013734,0.459902745,0.37766006,0.070978666,0.26824767,0.033971968,0.096696426,0.057378857,0,0
1777,3/16/2016 0:00,0.162389501,0.614242604,0.244066547,0.374783813,0.118628596,0.074946817,0.00135452,0.009813127,0,0,0,0,0
1778,3/16/2016 1:00,0.066689206,0.298265364,0.03259814,0.034411481,0.006788397,8.35E-05,0,0,0,0,0,0,0
1779,3/16/2016 2:00,0,0.008717455,0,0,0,0,0,0,0,0,0,0,0
1780,3/16/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,3/16/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,3/16/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,3/16/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,3/16/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,3/16/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,3/16/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,3/16/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,3/16/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0.032957146
1789,3/16/2016 12:00,0,0,0,0,0,0,0.008521901,0,0.158856004,0.12458741,0.194649941,0.211915762,0.336530853
1790,3/16/2016 13:00,0,0,0,0,0.095767183,0.129491024,0.165430998,0.267771052,0.323347741,0.451625104,0.499639881,0.34311269,0.388112355
1791,3/16/2016 14:00,0,0.002204532,0.192474504,0.25300816,0.432445239,0.410374664,0.326279522,0.514355146,0.426542231,0.650533562,0.65168425,0.363987068,0.497795725
1792,3/16/2016 15:00,0.209419284,0.378100941,0.535807823,0.671849234,0.632279012,0.543905853,0.405505034,0.571623882,0.510137732,0.701967817,0.6957239,0.422348378,0.499538438
1793,3/16/2016 16:00,0.369570906,0.673876445,0.651676782,0.754589352,0.671639028,0.598642414,0.456511918,0.634461597,0.547999351,0.71153224,0.666535503,0.484067546,0.497493654
