Hour ending,Hour_UTC,R1_NW_MWh_PER_MW_INST,R2_CA_MWh_PER_MW_INST,R3_MN_MWh_PER_MW_INST,R4_SW_MWh_PER_MW_INST,R5_CE_MWh_PER_MW_INST,R6_TX_MWh_PER_MW_INST,R7_MW_MWh_PER_MW_INST,R8_AL_year16,R9_MA_MWh_PER_MW_INST,R10_SE_year16,R11_FL_year16,R12_NY_MWh_PER_MW_INST,R13_NE_MWh_PER_MW_INST
8083,12/3/2016 18:00,0.814872595,0.054188948,0.451462335,0.22758873,0.159179751,0.200540469,0.186198851,0,0.101039002,0,0,0.250528582,0.22615417
8084,12/3/2016 19:00,0.827151796,0.037789661,0.423086184,0.169959751,0.168089116,0.15121847,0.219090885,0,0.107942894,0,0,0.289432573,0.244687354
8085,12/3/2016 20:00,0.848355225,0.029590018,0.411324529,0.153494329,0.166901011,0.130736949,0.230671242,0,0.112415288,0,0,0.266615451,0.240634185
8086,12/3/2016 21:00,0.865566236,0.031194296,0.449350794,0.159348701,0.161073027,0.155245987,0.238233765,0,0.106995684,0,0,0.267042233,0.251176168
8087,12/3/2016 22:00,0.850552732,0.029786096,0.522217489,0.170874497,0.1680592,0.170242282,0.222171528,0,0.103802512,0,0,0.221900485,0.268866423
8088,12/3/2016 23:00,0.761478201,0.02855615,0.570171702,0.160629345,0.166128173,0.196293863,0.231589586,0,0.098119251,0,0,0.182175748,0.278394178
8089,12/4/2016 0:00,0.661164511,0.027664884,0.562484951,0.188620563,0.171397007,0.179777177,0.244794754,0,0.097045095,0,0,0.155747272,0.261144341
8090,12/4/2016 1:00,0.609598577,0.027112299,0.562021893,0.195572631,0.180221609,0.184558158,0.26629296,0,0.094945609,0,0,0.134079226,0.250730132
8091,12/4/2016 2:00,0.610672169,0.025151515,0.56765267,0.197402122,0.176383772,0.166588269,0.302181797,0,0.093734742,0,0,0.126987866,0.240338856
8092,12/4/2016 3:00,0.62784963,0.027647059,0.581896312,0.257592389,0.165796244,0.159701452,0.329866635,0,0.076753315,0,0,0.107749281,0.230616868
8093,12/4/2016 4:00,0.606730076,0.02426025,0.597547649,0.403585803,0.142513512,0.103259359,0.364591457,0,0.068853387,0,0,0.111360635,0.231388187
8094,12/4/2016 5:00,0.642796034,0.024242424,0.652077275,0.417306989,0.12039538,0.079743222,0.381917798,0,0.053053532,0,0,0.104925856,0.239742582
8095,12/4/2016 6:00,0.689446933,0.019786096,0.671155235,0.413099158,0.12097946,0.101033968,0.387828212,0,0.044069683,0,0,0.083192176,0.224445381
8096,12/4/2016 7:00,0.675557345,0.018360071,0.658856434,0.38291255,0.146773026,0.085089478,0.380609499,0,0.038698904,0,0,0.055384824,0.208310868
8097,12/4/2016 8:00,0.64267861,0.012299465,0.666598752,0.435967801,0.175329578,0.098461247,0.386265793,0,0.031179814,0,0,0.043730056,0.199148647
8098,12/4/2016 9:00,0.630432959,0.016042781,0.640093352,0.368642517,0.196459047,0.176208949,0.356885301,0,0.033923794,0,0,0.039757594,0.196752785
8099,12/4/2016 10:00,0.612517404,0.015329768,0.68654726,0.267471643,0.225207206,0.220647417,0.345629907,0,0.044186864,0,0,0.03525982,0.201370402
8100,12/4/2016 11:00,0.617029842,0.021746881,0.663561096,0.347603366,0.26405426,0.251069894,0.329555322,0,0.050983341,0,0,0.036310405,0.193662361
8101,12/4/2016 12:00,0.64398705,0.023351159,0.652910778,0.44895719,0.300374096,0.291230443,0.301676805,0,0.055358084,0,0,0.030203955,0.198923991
8102,12/4/2016 13:00,0.668478352,0.024081996,0.637981811,0.543358946,0.340484758,0.316987966,0.293667785,0,0.065962932,0,0,0.020223496,0.196228587
8103,12/4/2016 14:00,0.679667187,0.021942959,0.624090092,0.601902671,0.322882566,0.339421511,0.312507149,0,0.083344726,0,0,0.026789584,0.195091735
8104,12/4/2016 15:00,0.776089108,0.01573975,0.636963085,0.47658251,0.263095513,0.378533716,0.326856835,0,0.10074605,0,0,0.027840169,0.206400824
8105,12/4/2016 16:00,0.86875346,0.012513369,0.629202245,0.471459934,0.219321526,0.340991709,0.33292713,0,0.082622112,0,0,0.018910294,0.218730694
8106,12/4/2016 17:00,0.853555433,0.019982175,0.586434274,0.273143066,0.168092678,0.335493272,0.323134716,0,0.069146339,0,0,0.01231139,0.216088646
8107,12/4/2016 18:00,0.866623052,0.034135472,0.48148697,0.148554702,0.130715086,0.284078693,0.308069464,0,0.083901334,0,0,0.011096679,0.209074698
8108,12/4/2016 19:00,0.893982856,0.062566845,0.531404545,0.117270399,0.110826431,0.219680631,0.29456923,0,0.063482608,0,0,0.007780798,0.187813816
8109,12/4/2016 20:00,0.920520692,0.095490196,0.578469688,0.113245518,0.090489744,0.164066552,0.295731945,0,0.070532977,0,0,0.006631722,0.139926051
8110,12/4/2016 21:00,0.910690621,0.140748663,0.555761359,0.079948774,0.071113941,0.144168199,0.296912208,0,0.085571158,0,0,0.017794075,0.113091828
8111,12/4/2016 22:00,0.880059719,0.207076649,0.524143807,0.05744603,0.061774351,0.117808689,0.264786435,0,0.102855301,0,0,0.022915613,0.145503604
8112,12/4/2016 23:00,0.882978545,0.30688057,0.578914223,0.045005488,0.088353577,0.123809867,0.259938647,0,0.122307287,0,0,0.037131151,0.160203594
8113,12/5/2016 0:00,0.819636656,0.390552585,0.596658579,0.036406879,0.162152152,0.111462265,0.310050434,0,0.147296057,0,0,0.069469054,0.144238042
8114,12/5/2016 1:00,0.718417124,0.430819964,0.674618904,0.030735456,0.271288311,0.118855096,0.366320907,0,0.17750913,0,0,0.121636528,0.147038285
8115,12/5/2016 2:00,0.642930233,0.466024955,0.721739614,0.047932675,0.355559734,0.150365142,0.376369391,0,0.234966701,0,0,0.177677973,0.133689975
8116,12/5/2016 3:00,0.588663547,0.521247772,0.745948249,0.166849616,0.437269039,0.164447893,0.364131961,0,0.272913696,0,0,0.239990033,0.109719648
8117,12/5/2016 4:00,0.569909248,0.48828877,0.790160959,0.228686425,0.517765308,0.208429009,0.377958457,0,0.299181689,0,0,0.236772643,0.090263503
8118,12/5/2016 5:00,0.599181387,0.521319073,0.828390969,0.270764727,0.590683488,0.264347774,0.339620054,0,0.276565826,0,0,0.254665209,0.067172143
8119,12/5/2016 6:00,0.557495848,0.576417112,0.780733112,0.274789608,0.655242906,0.258040882,0.334296522,0,0.264144679,0,0,0.281947248,0.055072077
8120,12/5/2016 7:00,0.547716102,0.514581105,0.757654337,0.275704354,0.704533605,0.247740956,0.330064213,0,0.251840712,0,0,0.264547138,0.055049612
8121,12/5/2016 8:00,0.519064634,0.387682709,0.706699513,0.355470179,0.726208691,0.237223422,0.308435371,0,0.248325293,0,0,0.26618867,0.05402181
8122,12/5/2016 9:00,0.473856374,0.296024955,0.662283058,0.420783022,0.72718382,0.226829401,0.336098763,0,0.207282776,0,0,0.269603002,0.0541552
8123,12/5/2016 10:00,0.482596078,0.299928699,0.611328234,0.539151116,0.72042202,0.239918753,0.375876098,0,0.174931156,0,0,0.255223299,0.060878967
8124,12/5/2016 11:00,0.48608525,0.32745098,0.607697864,0.588913282,0.738263543,0.22112852,0.404676857,0,0.151475499,0,0,0.305158295,0.049738837
8125,12/5/2016 12:00,0.427440323,0.311354724,0.519068699,0.615806806,0.758028258,0.218347828,0.481268523,0,0.14505986,0,0,0.363826183,0.056127492
8126,12/5/2016 13:00,0.415194672,0.284188948,0.441960399,0.651664837,0.752920403,0.206129949,0.530852571,0,0.150010742,0,0,0.340976244,0.057071515
8127,12/5/2016 14:00,0.336688306,0.27771836,0.412621089,0.569520673,0.748016263,0.211937036,0.566157776,0,0.185516474,0,0,0.320490092,0.05320322
8128,12/5/2016 15:00,0.288980591,0.360481283,0.417899943,0.514087084,0.718970366,0.215487545,0.589948916,0,0.214372205,0,0,0.327253162,0.049068614
8129,12/5/2016 16:00,0.260513646,0.452691622,0.442960603,0.466520307,0.74174452,0.216482163,0.583048666,0,0.221481163,0,0,0.316616121,0.04999766
8130,12/5/2016 17:00,0.217788066,0.456595365,0.432791865,0.499451153,0.782202069,0.267727385,0.61715606,0,0.217438431,0,0,0.34501438,0.041683516
8131,12/5/2016 18:00,0.174307617,0.356256684,0.455333494,0.465239663,0.795484203,0.278217557,0.664649301,0,0.146583208,0,0,0.353470551,0.038805111
8132,12/5/2016 19:00,0.15417778,0.307112299,0.572542555,0.445664105,0.779719015,0.294230915,0.67465684,0,0.119729313,0,0,0.390779931,0.035054292
8133,12/5/2016 20:00,0.119822857,0.314010695,0.61316194,0.447676546,0.737683736,0.304098122,0.714454323,0,0.097416167,0,0,0.325513139,0.029177197
8134,12/5/2016 21:00,0.073188734,0.342655971,0.626775825,0.69795097,0.719630662,0.325522252,0.693490355,0,0.06835537,0,0,0.266878107,0.034632126
8135,12/5/2016 22:00,0.028164998,0.382959002,0.531404545,0.80845225,0.632183834,0.353285745,0.624537254,0,0.087240982,0,0,0.222261632,0.045785828
8136,12/5/2016 23:00,0.026084914,0.444456328,0.552223601,0.828942554,0.5558324,0.373064931,0.68206793,0,0.137667715,0,0,0.196916558,0.056698961
8137,12/6/2016 0:00,0.040980994,0.450534759,0.676008076,0.830223198,0.606816932,0.41922795,0.680996204,0,0.16444349,0,0,0.172457944,0.078725545
8138,12/6/2016 1:00,0.0433798,0.413351159,0.699531386,0.776436151,0.680368341,0.48896672,0.689367883,0,0.176034607,0,0,0.136377379,0.113439109
8139,12/6/2016 2:00,0.043497224,0.35597148,0.654874141,0.689535309,0.680678189,0.540938353,0.623544169,0,0.185731305,0,0,0.134571682,0.132508659
8140,12/6/2016 3:00,0.027544328,0.318003565,0.635999926,0.67654592,0.657155414,0.583459028,0.636686294,0,0.175604945,0,0,0.134768664,0.140774595
8141,12/6/2016 4:00,0.035948535,0.346149733,0.597510604,0.543724844,0.630825491,0.584160763,0.641196771,0,0.187137472,0,0,0.12239164,0.147811476
8142,12/6/2016 5:00,0.045359234,0.378199643,0.545055474,0.392608855,0.624005282,0.605631398,0.587691078,0,0.188143273,0,0,0.090644644,0.146231864
8143,12/6/2016 6:00,0.047372217,0.362602496,0.492526255,0.381814855,0.649158497,0.637792696,0.569781755,0,0.176190848,0,0,0.063920734,0.145102967
8144,12/6/2016 7:00,0.044403066,0.312709447,0.501935579,0.350896451,0.664075344,0.619697797,0.567138512,0,0.186522274,0,0,0.046323642,0.132463727
8145,12/6/2016 8:00,0.033700703,0.308573975,0.472892626,0.428100988,0.758920762,0.611190784,0.614070218,0,0.200378884,0,0,0.019238585,0.11962885
8146,12/6/2016 9:00,0.031889017,0.352727273,0.534664469,0.563666301,0.828840187,0.610037159,0.591368351,0,0.199919927,0,0,0.00797778,0.115428719
8147,12/6/2016 10:00,0.042054585,0.350089127,0.52473652,0.539151116,0.863917072,0.615228386,0.581598035,0,0.181092905,0,0,0.026100146,0.126510812
8148,12/6/2016 11:00,0.057453911,0.343600713,0.467169238,0.458653494,0.885708262,0.640123786,0.586285941,0,0.185135637,0,0,0.055548989,0.111701769
8149,12/6/2016 12:00,0.093956016,0.299946524,0.404489803,0.445847055,0.895217378,0.668258991,0.62732933,0,0.190877488,0,0,0.098012725,0.110936067
8150,12/6/2016 13:00,0.098216832,0.294812834,0.382133398,0.414013904,0.896668319,0.685506947,0.67732478,0,0.190555241,0,0,0.130139582,0.09098521
8151,12/6/2016 14:00,0.108986295,0.290516934,0.344347923,0.39151116,0.827090795,0.676916497,0.720832683,0,0.151953987,0,0,0.136564984,0.077958907
8152,12/6/2016 15:00,0.127052824,0.337593583,0.350589935,0.414196853,0.75653173,0.631187078,0.71232907,0,0.112425053,0,0,0.13526112,0.067867172
8153,12/6/2016 16:00,0.136933219,0.376167558,0.380392302,0.401756312,0.699608096,0.589422451,0.717345188,0,0.104798547,0,0,0.141531734,0.067351867
8154,12/6/2016 17:00,0.130458122,0.398092692,0.313675008,0.28723015,0.590002536,0.452603675,0.737797665,0,0.132726598,0,0,0.143961195,0.076439202
8155,12/6/2016 18:00,0.124771442,0.455080214,0.232251014,0.205451884,0.490044276,0.303277954,0.753523891,0,0.162578365,0,0,0.153449159,0.056781803
8156,12/6/2016 19:00,0.097009042,0.517522282,0.204689844,0.165203074,0.396498793,0.159500095,0.748671554,0,0.290773978,0,0,0.147961785,0.040622484
8157,12/6/2016 20:00,0.05510543,0.505098039,0.149104447,0.216428833,0.324839235,0.076230138,0.747951438,0,0.326631252,0,0,0.159818264,0.033669849
8158,12/6/2016 21:00,0.035109791,0.50912656,0.120265239,0.335345774,0.262286348,0.06484839,0.740320673,0,0.246342988,0,0,0.214152504,0.033286998
8159,12/6/2016 22:00,0.020767282,0.515579323,0.128026079,0.465422613,0.248046179,0.051618938,0.764700645,0,0.218424702,0,0,0.208965331,0.045299541
8160,12/6/2016 23:00,0.013688289,0.482459893,0.150845543,0.488108306,0.241339225,0.056767631,0.751845786,0,0.232154366,0,0,0.195504865,0.047094917
8161,12/7/2016 0:00,0.017462634,0.453440285,0.198503399,0.511891694,0.270192091,0.071488233,0.737696927,0,0.215768607,0,0,0.191335421,0.05080923
8162,12/7/2016 1:00,0.030698002,0.430249554,0.229824594,0.515184779,0.324051439,0.117046013,0.752853169,0,0.224635275,0,0,0.178006264,0.053534588
8163,12/7/2016 2:00,0.05134786,0.389019608,0.287391876,0.534394438,0.370214457,0.160723697,0.784975043,0,0.258393063,0,0,0.158373715,0.052585884
8164,12/7/2016 3:00,0.066730411,0.356631016,0.321269147,0.61269667,0.403391656,0.178275341,0.769852597,0,0.220621839,0,0,0.161820904,0.056617523
8165,12/7/2016 4:00,0.08107292,0.348930481,0.286928819,0.533845591,0.416798441,0.243048565,0.778033198,0,0.277610687,0,0,0.158964661,0.044927455
8166,12/7/2016 5:00,0.0898294,0.354367201,0.285761914,0.534211489,0.459028888,0.263890862,0.806140488,0,0.265785208,0,0,0.152792538,0.041187401
8167,12/7/2016 6:00,0.102595072,0.337058824,0.308748078,0.592938163,0.478707416,0.278929948,0.81309988,0,0.261400699,0,0,0.152168774,0.044605916
8168,12/7/2016 7:00,0.086239579,0.348324421,0.332882624,0.587815587,0.505339351,0.288021671,0.807450736,0,0.232242251,0,0,0.162608833,0.044900309
8169,12/7/2016 8:00,0.070756379,0.427023173,0.331160051,0.598060739,0.540879226,0.278047628,0.779218661,0,0.187733141,0,0,0.173081708,0.036059627
8170,12/7/2016 9:00,0.055357053,0.452370766,0.337902165,0.592572265,0.539559347,0.242296186,0.760525529,0,0.160469113,0,0,0.236444353,0.030810634
8171,12/7/2016 10:00,0.046634123,0.547932264,0.308636945,0.585437248,0.527958938,0.222007479,0.744902641,0,0.174403844,0,0,0.281389119,0.026341852
8172,12/7/2016 11:00,0.040091926,0.522299465,0.293615366,0.64251738,0.489304916,0.21217358,0.750321713,0,0.162246353,0,0,0.276530237,0.024691098
8173,12/7/2016 12:00,0.028014024,0.455472371,0.271314527,0.68935236,0.449080287,0.212503969,0.751080175,0,0.136857215,0,0,0.283161959,0.028343162
8174,12/7/2016 13:00,0.025497794,0.324171123,0.252477356,0.586717892,0.411995447,0.223313609,0.760923283,0,0.164287249,0,0,0.229320136,0.027335486
8175,12/7/2016 14:00,0.039420932,0.178110517,0.237733612,0.501829491,0.387559512,0.207245657,0.755968258,0,0.193699588,0,0,0.261822204,0.024502481
8176,12/7/2016 15:00,0.051331086,0.105222816,0.215636519,0.493779729,0.349520912,0.091467968,0.758414574,0,0.209616624,0,0,0.292058976,0.023242535
8177,12/7/2016 16:00,0.054686058,0.049215686,0.201281743,0.446395902,0.383728799,0.063656613,0.76586466,0,0.201970588,0,0,0.329263365,0.024244594
8178,12/7/2016 17:00,0.063576737,0.034064171,0.219989257,0.375228686,0.41998809,0.054514452,0.764636952,0,0.190174404,0,0,0.357949533,0.03008799
8179,12/7/2016 18:00,0.061563753,0.034759358,0.188093871,0.354372484,0.453986563,0.034361646,0.773164613,0,0.209499443,0,0,0.352562384,0.032250772
8180,12/7/2016 19:00,0.075637864,0.029875223,0.209394506,0.326564215,0.503067135,0.038869741,0.795890527,0,0.213083218,0,0,0.328106725,0.038110549
8181,12/7/2016 20:00,0.117474376,0.021426025,0.209246328,0.380717161,0.559693742,0.0726128,0.811940415,0,0.230474777,0,0,0.31651763,0.045287372
8182,12/7/2016 21:00,0.178115512,0.014795009,0.187149234,0.499817051,0.687537573,0.119801177,0.841101882,0,0.203552526,0,0,0.26297128,0.055471778
8183,12/7/2016 22:00,0.207404425,0.013565062,0.184074534,0.586534943,0.757498312,0.202852359,0.842551864,0,0.213356639,0,0,0.185294607,0.080746981
8184,12/7/2016 23:00,0.204737222,0.016078431,0.211913538,0.541529455,0.761319766,0.28760504,0.828778012,0,0.220787844,0,0,0.159826459,0.102318637
8185,12/8/2016 0:00,0.243587808,0.012156863,0.214803015,0.496341017,0.771737055,0.382645213,0.823653356,0,0.296467004,0,0,0.187358232,0.109646167
8186,12/8/2016 1:00,0.310100146,0.014634581,0.222674989,0.453896817,0.800005129,0.48764023,0.84621094,0,0.329746304,0,0,0.227974117,0.109631658
8187,12/8/2016 2:00,0.306325801,0.019982175,0.260682732,0.445115258,0.823252246,0.577466012,0.866435943,0,0.380885886,0,0,0.270029823,0.09145652
8188,12/8/2016 3:00,0.27304447,0.029251337,0.270332846,0.493779729,0.834708059,0.629312107,0.878338013,0,0.398687577,0,0,0.220390301,0.086002059
8189,12/8/2016 4:00,0.270394042,0.048680927,0.265072515,0.525795829,0.82047074,0.655716198,0.883850673,0,0.431302853,0,0,0.200396604,0.076226715
8190,12/8/2016 5:00,0.265512556,0.049946524,0.256255904,0.54683498,0.814490326,0.696523669,0.865460407,0,0.390436107,0,0,0.219509829,0.06609473
8191,12/8/2016 6:00,0.261067217,0.046042781,0.28572487,0.566776436,0.817172822,0.727031889,0.862455155,0,0.378327442,0,0,0.213627231,0.067452963
8192,12/8/2016 7:00,0.250247429,0.043672014,0.321380281,0.543724844,0.768827337,0.711040784,0.87508904,0,0.410298225,0,0,0.225577473,0.084600768
8193,12/8/2016 8:00,0.250096455,0.04741533,0.30504362,0.465605562,0.738316253,0.735257526,0.876518874,0,0.381071422,0,0,0.250725564,0.082410372
8194,12/8/2016 9:00,0.267626189,0.03083779,0.275741355,0.383095499,0.708068716,0.758501727,0.860225914,0,0.366580083,0,0,0.259294291,0.080098287
8195,12/8/2016 10:00,0.284686226,0.027094474,0.252792235,0.313391877,0.696352916,0.774078814,0.841021292,0,0.361795207,0,0,0.282571012,0.06148507
8196,12/8/2016 11:00,0.315501652,0.048467023,0.244920262,0.281192828,0.648927714,0.814118963,0.850928092,0,0.379469953,0,0,0.201676989,0.056375082
8197,12/8/2016 12:00,0.333383658,0.088467023,0.224564263,0.23399195,0.656690999,0.756855403,0.845360188,0,0.350711872,0,0,0.280075917,0.062759993
8198,12/8/2016 13:00,0.349789475,0.119019608,0.205764137,0.201975851,0.635332171,0.698986346,0.849576249,0,0.377673183,0,0,0.293864673,0.067166994
8199,12/8/2016 14:00,0.329542214,0.131960784,0.202004112,0.166849616,0.570489972,0.649232419,0.837217283,0,0.393248442,0,0,0.310608163,0.059610128
8200,12/8/2016 15:00,0.326824686,0.109625668,0.205504825,0.163556531,0.529048034,0.617996511,0.82319126,0,0.464152491,0,0,0.36031332,0.06704671
8201,12/8/2016 16:00,0.320752185,0.124153298,0.206449462,0.150567142,0.471016072,0.561439266,0.822989783,0,0.457219304,0,0,0.395631249,0.072239539
8202,12/8/2016 17:00,0.305621257,0.139393939,0.199874048,0.097145993,0.41770804,0.529525756,0.819010295,0,0.48697342,0,0,0.395835796,0.07449078
8203,12/8/2016 18:00,0.31514938,0.154367201,0.196076979,0.058726674,0.377160742,0.470171349,0.801542271,0,0.545251255,0,0,0.38747717,0.081179912
8204,12/8/2016 19:00,0.296462181,0.170926916,0.242882809,0.033296744,0.325669769,0.417437913,0.7978481,0,0.538396188,0,0,0.380897963,0.086742956
8205,12/8/2016 20:00,0.29345948,0.169180036,0.272777788,0.015916575,0.28651643,0.359553737,0.789077367,0,0.527039431,0,0,0.380733838,0.116281007
8206,12/8/2016 21:00,0.296277658,0.191996435,0.277778807,0.010976948,0.236926568,0.348002097,0.769302111,0,0.452180536,0,0,0.385822519,0.154718712
8207,12/8/2016 22:00,0.32873702,0.213368984,0.302524588,0.006220271,0.189294089,0.320460938,0.731858654,0,0.436741988,0,0,0.438613757,0.202828325
8208,12/8/2016 23:00,0.320198614,0.203190731,0.338735668,0.041712404,0.146731001,0.292040189,0.677862918,0,0.462248306,0,0,0.448627034,0.225241973
8209,12/9/2016 0:00,0.280777683,0.179839572,0.359221323,0.062568606,0.146805792,0.264067485,0.652821973,0,0.448069449,0,0,0.453847063,0.257591032
8210,12/9/2016 1:00,0.232566722,0.152156863,0.387412251,0.095865349,0.147785195,0.246518807,0.658307336,0,0.442269008,0,0,0.442783241,0.302543761
8211,12/9/2016 2:00,0.153305487,0.132709447,0.460704958,0.137760703,0.139192801,0.220221978,0.640857511,0,0.447815558,0,0,0.436446953,0.32204437
8212,12/9/2016 3:00,0.124989516,0.123048128,0.520717183,0.20636663,0.125314478,0.199836929,0.594166277,0,0.422182294,0,0,0.483755545,0.324386876
8213,12/9/2016 4:00,0.088000939,0.114919786,0.530737743,0.210757409,0.123337864,0.19768186,0.524782275,0,0.390436107,0,0,0.459395383,0.362371993
8214,12/9/2016 5:00,0.062603794,0.102566845,0.575728389,0.277899744,0.128009795,0.21528538,0.467256798,0,0.38358104,0,0,0.44711685,0.342673874
8215,12/9/2016 6:00,0.044201768,0.110160428,0.601418808,0.385290889,0.145020072,0.207112868,0.390195237,0,0.295031541,0,0,0.435232242,0.320337452
8216,12/9/2016 7:00,0.051263986,0.114153298,0.618070348,0.425173802,0.158067149,0.213073486,0.339063069,0,0.267894459,0,0,0.416387622,0.317193672
8217,12/9/2016 8:00,0.054098938,0.117629234,0.62075608,0.43834614,0.185657831,0.207621744,0.303353611,0,0.251850478,0,0,0.394030138,0.346526725
8218,12/9/2016 9:00,0.044654689,0.107807487,0.623867825,0.437431394,0.217656185,0.199116625,0.254121822,0,0.267093725,0,0,0.394982193,0.345124029
8219,12/9/2016 10:00,0.03776022,0.108324421,0.598696031,0.455177461,0.256464774,0.216441912,0.222556933,0,0.246538289,0,0,0.379331482,0.36530469
8220,12/9/2016 11:00,0.023317062,0.10201426,0.584230121,0.454262715,0.308519883,0.233720313,0.185304555,0,0.257621624,0,0,0.386971595,0.372862024
8221,12/9/2016 12:00,0.012245651,0.089001783,0.548815499,0.452982071,0.360622003,0.239031368,0.134627333,0,0.260394899,0,0,0.384936099,0.378959094
8222,12/9/2016 13:00,0.011071411,0.094402852,0.51495675,0.4043176,0.387467626,0.246926396,0.106490147,0,0.272825811,0,0,0.365172241,0.37694421
8223,12/9/2016 14:00,0.00738094,0.104795009,0.435922132,0.384193194,0.40245499,0.236674897,0.086625851,0,0.277688807,0,0,0.351383485,0.381619395
8224,12/9/2016 15:00,0.010400416,0.11942959,0.418307433,0.399743871,0.428391727,0.26733339,0.076411636,0,0.259457454,0,0,0.367929993,0.388677338
8225,12/9/2016 16:00,0.005887977,0.124919786,0.398007001,0.381083059,0.464406702,0.283429129,0.077814174,0,0.238257524,0,0,0.349610645,0.390077694
8226,12/9/2016 17:00,0.005535705,0.118983957,0.319176128,0.307537505,0.489805658,0.265777372,0.065737274,0,0.213962073,0,0,0.336970925,0.386391463
8227,12/9/2016 18:00,0.005871203,0.161853832,0.273574247,0.307171606,0.498383353,0.274071944,0.061875422,0,0.200437474,0,0,0.340188315,0.378480764
8228,12/9/2016 19:00,0.001341989,0.238770053,0.278816055,0.316136114,0.494724756,0.312874795,0.065155592,0,0.193592172,0,0,0.350759682,0.398612749
8229,12/9/2016 20:00,0.003522722,0.252406417,0.256607828,0.366264179,0.496332402,0.327663773,0.066694613,0,0.181317501,0,0,0.339072095,0.389248807
8230,12/9/2016 21:00,0.003019476,0.278877005,0.230306173,0.414013904,0.470634283,0.336076896,0.060661363,0,0.172841435,0,0,0.292485798,0.378144716
8231,12/9/2016 22:00,0.002683978,0.304545455,0.233010428,0.431028174,0.377654361,0.335943401,0.065639786,0,0.156484972,0,0,0.273542647,0.368118038
8232,12/9/2016 23:00,0.001341989,0.312762923,0.249310045,0.352908891,0.324659025,0.317121431,0.073119768,0,0.176239673,0,0,0.259721073,0.366423289
8233,12/10/2016 0:00,0.000838743,0.278146168,0.285650781,0.284485913,0.37315979,0.312401824,0.080302085,0,0.168622932,0,0,0.23293149,0.371072264
8234,12/10/2016 1:00,0.003019476,0.241889483,0.319713275,0.298572997,0.436074523,0.409882773,0.088203218,0,0.157432182,0,0,0.212675137,0.363296359
8235,12/10/2016 2:00,0.001341989,0.215989305,0.380225602,0.314306623,0.475651677,0.495180221,0.091110981,0,0.14886823,0,0,0.173319742,0.347376673
8236,12/10/2016 3:00,0.000503246,0.196916221,0.395358314,0.33607757,0.509828936,0.56346567,0.086989809,0,0.148419038,0,0,0.130435055,0.335728728
8237,12/10/2016 4:00,0.001174241,0.205026738,0.422104503,0.352908891,0.549101941,0.610957617,0.089161857,0,0.142696717,0,0,0.081747626,0.318631003
8238,12/10/2016 5:00,0.000670995,0.232905526,0.474707811,0.36169045,0.554560957,0.659445238,0.091317657,0,0.12944554,0,0,0.074712564,0.336596462
8239,12/10/2016 6:00,0.001006492,0.25771836,0.459408398,0.332967435,0.521829654,0.666318901,0.086192352,0,0.122297522,0,0,0.066875468,0.321804268
8240,12/10/2016 7:00,0.000503246,0.266078431,0.464946563,0.31705086,0.495243305,0.675930451,0.086506265,0,0.109231881,0,0,0.062837332,0.328320228
8241,12/10/2016 8:00,0.001358764,0.280855615,0.506473541,0.308269301,0.501824896,0.669876839,0.086176753,0,0.11266918,0,0,0.047374227,0.346227183
8242,12/10/2016 9:00,0.002348481,0.311622103,0.464298283,0.292901573,0.526042156,0.663743722,0.085803697,0,0.099349647,0,0,0.035062837,0.35502153
8243,12/10/2016 10:00,0.006374449,0.377700535,0.436848247,0.305525064,0.565129965,0.644293502,0.079848438,0,0.092650821,0,0,0.035062837,0.324792193
8244,12/10/2016 11:00,0.008051935,0.316737968,0.458908296,0.338455909,0.577214734,0.653295328,0.071073156,0,0.085336797,0,0,0.028726589,0.319000749
8245,12/10/2016 12:00,0.022646067,0.301996435,0.45368501,0.367727772,0.626095151,0.667172245,0.069807102,0,0.071372771,0,0,0.01674349,0.30827951
8246,12/10/2016 13:00,0.035394964,0.319982175,0.445775991,0.360409806,0.675069591,0.671278311,0.067271746,0,0.097777474,0,0,0.008485404,0.285912665
8247,12/10/2016 14:00,0.078858638,0.290392157,0.479319861,0.374313941,0.66350266,0.651367158,0.076171164,0,0.101410074,0,0,0.007485325,0.304612468
8248,12/10/2016 15:00,0.089561002,0.233582888,0.511363426,0.388401025,0.686434943,0.56852813,0.089549212,0,0.117766537,0,0,0.011786117,0.316407376
8249,12/10/2016 16:00,0.10772818,0.213761141,0.555353868,0.359129162,0.74445907,0.573909308,0.119403499,0,0.130461106,0,0,0.029613009,0.309286717
8250,12/10/2016 17:00,0.097780685,0.219554367,0.529811628,0.363702891,0.765527995,0.563620098,0.15,0,0.104788782,0,0,0.043533073,0.323825236
8251,12/10/2016 18:00,0.090483619,0.241942959,0.515364241,0.361873399,0.783843905,0.601806002,0.148056725,0,0.099671894,0,0,0.051543671,0.322915848
8252,12/10/2016 19:00,0.085568584,0.267629234,0.486284243,0.327478961,0.826920557,0.679214118,0.165922503,0,0.082085034,0,0,0.06707245,0.326048395
8253,12/10/2016 20:00,0.088000939,0.267575758,0.467484117,0.394255397,0.839785999,0.719116457,0.171925207,0,0.078403609,0,0,0.072981917,0.322578864
8254,12/10/2016 21:00,0.078808314,0.289447415,0.390097983,0.404134651,0.845438046,0.745300886,0.205810976,0,0.078716091,0,0,0.080631407,0.300863053
